Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
3552,SILVER,27-Apr-17,01-May-17,123038760,220100100117,1,40,20.1
3565,Silver,27-Apr-17,27-Apr-17,123038202,220100100636,1,13.1,6.45
4585,Gold,27-Apr-17,27-Apr-17,123040097,240800100089,1,109.9,44
4835,SILVER,27-Apr-17,28-Apr-17,123040101,210200600018,1,38.8,18.05
5401,Silver,27-Apr-17,27-Apr-17,123038205,240100400073,4,510.8,63.45
7934,Silver,27-Apr-17,02-May-17,123036871,230100700002,1,220,135
8956,Silver,27-Apr-17,29-Apr-17,123040207,240800200020,1,163.4,74.3
9021,Silver,27-Apr-17,01-May-17,123038795,220101400374,1,33.7,15.7
9305,Silver,27-Apr-17,27-Apr-17,123038235,220200100211,1,103.5,51.85
10975,Gold,27-Apr-17,27-Apr-17,123036917,240100100597,1,103.5,44.05
11290,Silver,27-Apr-17,27-Apr-17,123036921,240800200042,1,47.9,20.9
13272,SILVER,27-Apr-17,27-Apr-17,123036939,240500200099,1,49.2,22.45
15114,Silver,27-Apr-17,02-May-17,123038832,220101400366,1,72.1,36
18630,Silver,27-Apr-17,27-Apr-17,123038853,240700400007,2,36.6,8.1
19406,Silver,27-Apr-17,27-Apr-17,123040421,230100100057,1,27.9,13.45
19555,Silver,27-Apr-17,29-Apr-17,123040429,240100400014,2,502.8,125.65
21003,Gold,27-Apr-17,04-May-17,123038858,240200100155,1,25,11.2
21957,Gold,27-Apr-17,27-Apr-17,123040489,220101400118,1,45.3,20.7
22568,Gold,27-Apr-17,27-Apr-17,123037716,210200300072,1,44.7,22.45
22591,Silver,27-Apr-17,28-Apr-17,123040529,240700400002,2,67.2,14.65
22806,Silver,27-Apr-17,27-Apr-17,123040538,230100600022,1,84.1,42.15
23850,Gold,27-Apr-17,27-Apr-17,123037034,230100200004,3,299.7,50.05
24010,Gold,27-Apr-17,02-May-17,123039303,220101400121,1,65.1,28.95
24017,SILVER,27-Apr-17,27-Apr-17,123037048,220200200034,1,104.5,47.65
24288,Platinum,27-Apr-17,27-Apr-17,123040565,230100100006,1,176,74.55
24411,GOLD,27-Apr-17,27-Apr-17,123038291,240500200105,1,29.2,12.2
24645,Silver,27-Apr-17,27-Apr-17,123037052,220101300006,1,27.3,12.25
26124,SILVER,27-Apr-17,27-Apr-17,123040593,210200600110,2,50,11.35
26289,Gold,27-Apr-17,27-Apr-17,123038911,210201000063,1,16.9,6.55
27243,SILVER,27-Apr-17,27-Apr-17,123040610,240700300004,1,17,8.1
29676,Gold,27-Apr-17,27-Apr-17,123037123,240800100077,1,476.5,206.15
29828,SILVER,27-Apr-17,27-Apr-17,123039322,210200700005,2,33.8,7.4
30228,Gold,27-Apr-17,27-Apr-17,123038332,210201000183,3,110.1,16.75
31841,Gold,27-Apr-17,30-Apr-17,123038929,220100700026,1,80.9,38.5
31956,Silver,27-Apr-17,27-Apr-17,123037136,240100100380,2,18.4,4.3
32223,Gold,27-Apr-17,27-Apr-17,123036427,240100100655,1,50.8,22.3
32309,Silver,27-Apr-17,28-Apr-17,123040793,240700400017,3,124.2,19.4
32652,Silver,27-Apr-17,27-Apr-17,123040803,220200100186,3,382.8,63.9
33185,Gold,27-Apr-17,28-Apr-17,123040814,240500100031,3,171.9,25.45
33268,SILVER,27-Apr-17,27-Apr-17,123037163,220101200012,1,42,16.85
34298,Gold,27-Apr-17,27-Apr-17,123037779,220200200050,3,322.5,53.85
35443,Silver,27-Apr-17,28-Apr-17,123040872,240700400004,5,66,5.95
38513,Silver,27-Apr-17,27-Apr-17,123040972,230100600022,1,84.1,42.15
38992,Silver,27-Apr-17,27-Apr-17,123037237,220200100126,1,33.4,16.8
39257,SILVER,27-Apr-17,27-Apr-17,123038983,240100200001,1,15.9,6.3
39271,Silver,27-Apr-17,01-May-17,123038986,220100100589,3,108.3,18.15
40513,GOLD,27-Apr-17,28-Apr-17,123040979,240600100080,2,56.6,8.55
41657,SILVER,27-Apr-17,27-Apr-17,123036438,220100100400,1,105.3,50.15
43431,Silver,27-Apr-17,30-Apr-17,123041123,220200100198,3,304.8,50.9
43506,Gold,27-Apr-17,27-Apr-17,123038390,240700400020,5,356.5,37.15
43686,GOLD,27-Apr-17,27-Apr-17,123038994,240100100528,2,108.2,23.85
43893,SILVER,27-Apr-17,30-Apr-17,123041806,240100100581,1,27.5,11.35
46462,Silver,27-Apr-17,27-Apr-17,123041187,230100500067,3,117.6,20.05
47524,GOLD,27-Apr-17,27-Apr-17,123037277,240700100006,1,23.5,9.5
49235,Silver,27-Apr-17,02-May-17,123037305,230100500093,1,132.8,55.85
49238,Gold,27-Apr-17,27-Apr-17,123041266,220101100025,1,17.5,7.3
50324,Silver,27-Apr-17,02-May-17,123041305,240100100036,1,69.6,30.25
53444,Gold,27-Apr-17,28-Apr-17,123036466,220101100003,1,14.9,5
54527,PLATINUM,27-Apr-17,27-Apr-17,123041442,240100100434,1,15.3,7.5
55547,GOLD,27-Apr-17,28-Apr-17,123037373,220200100194,3,367.8,61.4
56014,GOLD,27-Apr-17,27-Apr-17,123041515,220100100320,1,66.1,31.45
56651,Silver,27-Apr-17,01-May-17,123039787,230100100016,1,168.6,71.75
56734,Silver,27-Apr-17,01-May-17,123037375,230100200019,3,597.3,95.65
58340,Gold,27-Apr-17,02-May-17,123041592,240500200120,3,62.7,9.9
60363,Silver,27-Apr-17,02-May-17,123039127,220100100292,2,85,21.35
63171,Gold,27-Apr-17,27-Apr-17,123037912,220200100126,3,100.2,16.8
64863,Silver,27-Apr-17,27-Apr-17,123039174,230100100048,1,122.6,52.8
65236,GOLD,27-Apr-17,27-Apr-17,123041790,230100500101,1,138.7,62.5
70285,Silver,27-Apr-17,27-Apr-17,123037531,240500100006,1,46.1,21.05
70584,Silver,27-Apr-17,27-Apr-17,123037928,240400300039,2,39.2,7.9
70967,Silver,27-Apr-17,29-Apr-17,123036506,240100100695,1,77.7,33.1
71125,Gold,27-Apr-17,01-May-17,123039447,220101400338,1,37.3,16.6
72568,SILVER,27-Apr-17,27-Apr-17,123039462,230100700004,3,1080,199
76094,Gold,27-Apr-17,27-Apr-17,123037558,210200400027,1,49.1,24.65
76263,SILVER,27-Apr-17,27-Apr-17,123039484,220200100224,1,144.9,72.55
76515,Gold,27-Apr-17,29-Apr-17,123039873,220200200018,3,199.2,30.25
78374,Gold,27-Apr-17,27-Apr-17,123038552,240600100028,1,18.6,7.5
79833,Gold,27-Apr-17,29-Apr-17,123039525,220100100185,1,97.6,48.9
82279,GOLD,27-Apr-17,27-Apr-17,123039914,220100400012,1,76.9,34.95
82616,Gold,27-Apr-17,27-Apr-17,123038601,210200300025,1,38.1,19.15
88565,Silver,27-Apr-17,02-May-17,123038105,240200100053,1,85.6,44.15
89238,Gold,27-Apr-17,27-Apr-17,123038106,240800200010,1,115.8,46.25
89310,GOLD,27-Apr-17,27-Apr-17,123039608,220101400023,3,71.7,11
89474,Gold,27-Apr-17,02-May-17,123036662,220100100305,1,57.3,28.75
517,Silver,28-Apr-17,28-Apr-17,123042290,220200300082,3,213,32.3
2514,Silver,28-Apr-17,28-Apr-17,123045393,210201000121,1,29.5,13.55
2850,Platinum,28-Apr-17,28-Apr-17,123042306,220100900010,1,92.1,36.9
3233,Silver,28-Apr-17,28-Apr-17,123043068,240600100028,1,18.6,7.5
5171,Silver,28-Apr-17,28-Apr-17,123042902,220100100228,1,56.7,28.45
6213,Gold,28-Apr-17,03-May-17,123045470,230100600036,1,103.2,50.4
6667,Gold,28-Apr-17,30-Apr-17,123044231,220100100036,3,123.6,20.7
6701,SILVER,28-Apr-17,03-May-17,123042348,230100500004,3,9.6,1.35
8451,Silver,28-Apr-17,28-Apr-17,123042908,240300100034,1,47.9,21.75
8899,GOLD,28-Apr-17,28-Apr-17,123045506,220100500018,1,65.8,30
12342,Silver,28-Apr-17,28-Apr-17,123045614,220101400088,2,76.8,17.5
15395,Silver,28-Apr-17,28-Apr-17,123044272,220200300101,3,391.2,58.05
16338,Silver,28-Apr-17,28-Apr-17,123045724,240200100215,2,217.4,56.3
19051,GOLD,28-Apr-17,01-May-17,123042458,230100500098,1,60.5,30.35
20970,Gold,28-Apr-17,28-Apr-17,123041865,230100600016,1,77,38.6
22536,SILVER,28-Apr-17,28-Apr-17,123045834,220101400366,1,72.1,36
24791,SILVER,28-Apr-17,02-May-17,123045910,240500200098,4,176,20.95
25314,Gold,28-Apr-17,28-Apr-17,123044634,220200100101,1,61,28.75
26835,Silver,28-Apr-17,28-Apr-17,123044653,220101400324,1,24.6,11.25
28183,Silver,28-Apr-17,28-Apr-17,123042575,220101400205,1,24.7,11.1
28448,Gold,28-Apr-17,02-May-17,123043174,240100400121,4,466,56.8
32066,Silver,28-Apr-17,03-May-17,123046079,240100400103,2,596.4,149.05
33190,Gold,28-Apr-17,28-Apr-17,123044341,220200300051,1,58.6,26.7
34304,Silver,28-Apr-17,28-Apr-17,123044346,220200200009,1,59,26.85
34525,Silver,28-Apr-17,28-Apr-17,123043198,230100600023,1,73.4,36.8
34566,Gold,28-Apr-17,28-Apr-17,123043765,220200100027,3,243.3,37.95
34914,Gold,28-Apr-17,28-Apr-17,123043769,220101400313,1,96.7,44
36248,Gold,28-Apr-17,28-Apr-17,123042661,220100700020,1,103,49.1
37900,Gold,28-Apr-17,28-Apr-17,123046176,240100100159,1,30.8,13.7
38248,SILVER,28-Apr-17,03-May-17,123046188,240100400069,2,186.6,39.95
38252,Silver,28-Apr-17,29-Apr-17,123046195,220200200039,1,95.5,43.55
38739,Gold,28-Apr-17,28-Apr-17,123043793,220200200047,1,135.8,68
39099,Gold,28-Apr-17,28-Apr-17,123041931,240700400034,1,13.2,5.95
39187,Gold,28-Apr-17,28-Apr-17,123044390,240500200079,1,32.4,13.55
40265,GOLD,28-Apr-17,28-Apr-17,123044400,230100500074,1,136,51.3
40629,Silver,28-Apr-17,30-Apr-17,123042934,240400200068,1,133.9,45.6
42608,Platinum,28-Apr-17,28-Apr-17,123042676,220100100541,1,42.8,21.5
42824,Silver,28-Apr-17,28-Apr-17,123042685,240500100041,3,348.3,46.5
43436,Silver,28-Apr-17,01-May-17,123044718,240200100246,1,16.2,7.9
43985,Gold,28-Apr-17,28-Apr-17,123044728,240500200004,1,32.5,15.6
44919,Silver,28-Apr-17,28-Apr-17,123044414,230100500013,3,28.2,4.75
45967,GOLD,28-Apr-17,28-Apr-17,123046349,220100900007,1,18.3,7.4
46437,Silver,28-Apr-17,04-May-17,123046370,240100400014,4,1005.6,125.65
46829,Silver,28-Apr-17,03-May-17,123046397,240700400034,2,26.4,5.95
47406,Silver,28-Apr-17,03-May-17,123042717,230100500087,3,273.3,37.95
48860,Gold,28-Apr-17,28-Apr-17,123042730,240400300032,3,95.7,12.85
49945,Silver,28-Apr-17,28-Apr-17,123042738,220200100092,1,83,41.6
51023,Silver,28-Apr-17,28-Apr-17,123043907,220101400117,1,45.6,20.85
53349,Silver,28-Apr-17,10-May-17,123044471,240100100049,1,226,112.95
55671,Gold,28-Apr-17,28-Apr-17,123046669,240700100011,3,80.97,10.23
55982,Gold,28-Apr-17,03-May-17,123045227,230100600026,3,355.8,59.4
56099,Silver,28-Apr-17,28-Apr-17,123046686,230100100006,1,176,74.55
59156,Gold,28-Apr-17,29-Apr-17,123046784,240500200104,1,54,22.5
59645,Gold,28-Apr-17,28-Apr-17,123042821,240500200100,1,22.7,10.85
62739,Gold,28-Apr-17,04-May-17,123046862,240100200004,1,35.2,14.8
62819,Gold,28-Apr-17,28-Apr-17,123044527,220101400375,1,82.6,37.7
63354,Silver,28-Apr-17,28-Apr-17,123044759,240700400036,2,12.4,2.75
63362,Silver,28-Apr-17,28-Apr-17,123043975,230100700002,1,220,135
63986,SILVER,28-Apr-17,28-Apr-17,123044531,230100100051,1,184.9,78.15
65001,Silver,28-Apr-17,28-Apr-17,123046908,240300200013,1,40.9,18.65
65623,Gold,28-Apr-17,30-Apr-17,123046917,240700200019,1,16.9,8.6
70106,Silver,28-Apr-17,03-May-17,123043978,240100100159,2,61.6,13.7
70512,SILVER,28-Apr-17,29-Apr-17,123043980,240100100624,2,108.2,25.95
71603,Silver,28-Apr-17,02-May-17,123043341,230100600023,3,220.2,36.8
74303,Gold,28-Apr-17,30-Apr-17,123043371,240600100198,1,57.5,24.2
76818,Gold,28-Apr-17,30-Apr-17,123043402,210200500006,1,24,11.95
76872,SILVER,28-Apr-17,03-May-17,123042245,240200100066,1,288.8,140.55
79328,Gold,28-Apr-17,28-Apr-17,123042052,230100600005,1,129.8,63.2
80904,Gold,28-Apr-17,28-Apr-17,123044077,240100300005,2,90,19.2
81113,Silver,28-Apr-17,28-Apr-17,123043496,210200100008,1,56.4,25
81286,Silver,28-Apr-17,28-Apr-17,123043503,240100400115,2,670.8,163.65
81453,Gold,28-Apr-17,28-Apr-17,123043507,220101400152,1,13.1,5.9
81463,PLATINUM,28-Apr-17,28-Apr-17,123044858,220101400310,1,31.8,14.2
82674,Gold,28-Apr-17,28-Apr-17,123042974,240100400080,2,439.8,109.9
83040,Gold,28-Apr-17,28-Apr-17,123043525,210201000080,1,109.8,50.05
83257,Gold,28-Apr-17,28-Apr-17,123044871,220200300033,3,212.1,34.2
84166,Silver,28-Apr-17,28-Apr-17,123043553,210200300091,1,13.3,6.7
88213,Silver,28-Apr-17,05-May-17,123045155,220200200065,1,171.3,84.7
88915,Gold,28-Apr-17,28-Apr-17,123043582,240600100080,1,28.3,8.55
89499,Gold,28-Apr-17,28-Apr-17,123043595,240200200012,1,187.1,18
90395,Silver,28-Apr-17,01-May-17,123045203,220200100030,3,222.9,37.25
90873,Gold,28-Apr-17,28-Apr-17,123045215,220101400059,1,45,20.55
93641,Gold,28-Apr-17,10-May-17,123042227,240100200013,2,123.8,25.45
1053,Silver,29-Apr-17,29-Apr-17,123050026,210200600097,1,64.5,27.15
2337,Silver,29-Apr-17,01-May-17,123046929,220100100186,1,75.5,37.85
5293,Platinum,29-Apr-17,29-Apr-17,123047483,240200100076,1,449,246.55
5709,Silver,29-Apr-17,02-May-17,123050456,220200200072,1,132.1,60.05
6715,Gold,29-Apr-17,01-May-17,123048152,220100100128,1,31.6,15.9
8554,SILVER,29-Apr-17,04-May-17,123047502,230100200022,1,106.5,50.65
9776,Gold,29-Apr-17,04-May-17,123050545,240700400017,2,82.8,19.4
9870,Silver,29-Apr-17,29-Apr-17,123047532,240100400099,6,1039.2,127
9979,Gold,29-Apr-17,29-Apr-17,123050063,230100100013,1,113.1,58.9
11559,Silver,29-Apr-17,29-Apr-17,123047548,230100500096,3,106.5,17.25
15472,Silver,29-Apr-17,02-May-17,123050083,220200300009,3,156,23.75
16373,Silver,29-Apr-17,29-Apr-17,123047612,230100500085,1,237.6,97.9
16673,Gold,29-Apr-17,29-Apr-17,123050086,240300100059,1,33.3,15.95
16843,Gold,29-Apr-17,29-Apr-17,123047614,240500200104,3,162,22.5
18250,Silver,29-Apr-17,29-Apr-17,123049470,240100400037,2,462,113.65
18294,Gold,29-Apr-17,29-Apr-17,123050831,240400300023,2,98.8,19.8
19230,Gold,29-Apr-17,29-Apr-17,123049743,230100600005,3,389.4,63.2
23431,Silver,29-Apr-17,02-May-17,123047704,240300100002,1,209.5,104.5
23454,Silver,29-Apr-17,04-May-17,123049488,240700400008,2,55.8,12.1
24293,Silver,29-Apr-17,03-May-17,123048225,220200100086,1,116.1,58.15
25347,GOLD,29-Apr-17,04-May-17,123049499,220100500018,2,131.6,30
26376,Gold,29-Apr-17,29-Apr-17,123050122,220100100474,1,23.7,11.95
29594,Silver,29-Apr-17,29-Apr-17,123049514,240100200002,1,15.3,6.05
30714,Gold,29-Apr-17,29-Apr-17,123051077,220100200011,1,58.3,23.35
31260,GOLD,29-Apr-17,08-May-17,123051097,240100400064,2,370.2,138.45
34931,Gold,29-Apr-17,29-Apr-17,123049540,240100400151,2,838,209.45
35812,Gold,29-Apr-17,29-Apr-17,123051175,220100200004,1,6.5,2.6
35855,SILVER,29-Apr-17,05-May-17,123047794,230100500012,1,73.9,33.25
36175,GOLD,29-Apr-17,29-Apr-17,123047802,240300300070,1,499.9,227.4
37725,Gold,29-Apr-17,30-Apr-17,123050316,230100600031,1,88.5,42.45
40301,Platinum,29-Apr-17,30-Apr-17,123047823,230100500056,1,8,3.5
43320,SILVER,29-Apr-17,29-Apr-17,123048290,240800200021,1,89.7,38.9
43337,Gold,29-Apr-17,29-Apr-17,123050146,240100100083,2,23.2,4.75
44341,Gold,29-Apr-17,04-May-17,123048320,240600100161,1,66.1,30.5
44746,GOLD,29-Apr-17,02-May-17,123047847,230100200034,1,215.5,97.85
45135,Gold,29-Apr-17,29-Apr-17,123051361,220100100600,1,56.3,28.25
48155,Gold,29-Apr-17,02-May-17,123047900,230100200052,3,365.1,56.6
52150,Silver,29-Apr-17,29-Apr-17,123048339,220100300022,1,12.1,5.95
52803,Gold,29-Apr-17,02-May-17,123047939,230100700002,1,220,135
53590,GOLD,29-Apr-17,29-Apr-17,123051609,240100100454,1,25.6,12.9
54515,Silver,29-Apr-17,05-May-17,123047058,240100100368,1,50,24
55464,Gold,29-Apr-17,02-May-17,123049640,220100100492,2,81.4,20.45
55535,Silver,29-Apr-17,04-May-17,123050157,230100600026,1,118.6,59.4
56180,Gold,29-Apr-17,02-May-17,123049090,210201000018,1,17.1,7.5
58498,Gold,29-Apr-17,29-Apr-17,123051700,240800200062,1,35.4,16.15
60259,Gold,29-Apr-17,29-Apr-17,123049118,220100100593,2,283.8,71.05
60295,Silver,29-Apr-17,03-May-17,123047991,220200300158,1,87.3,40.7
60692,Platinum,29-Apr-17,04-May-17,123051803,230100200037,3,226.2,37.8
61623,Gold,29-Apr-17,04-May-17,123051857,240100400070,4,703.6,127.95
62488,SILVER,29-Apr-17,29-Apr-17,123050169,220200100171,1,56.3,31.05
63477,Silver,29-Apr-17,29-Apr-17,123049838,210200300105,1,22.6,11.4
63655,GOLD,29-Apr-17,29-Apr-17,123049133,220100800070,1,25.4,12.15
64518,Gold,29-Apr-17,29-Apr-17,123048035,220200200038,1,38.2,18.95
65080,Silver,29-Apr-17,29-Apr-17,123051957,220200200073,1,140.3,63.8
70448,Gold,29-Apr-17,01-May-17,123047095,220101400130,1,16.9,5.7
71481,SILVER,29-Apr-17,29-Apr-17,123047101,240200100198,1,59.1,29.05
71949,Gold,29-Apr-17,29-Apr-17,123049164,220200100142,1,105.4,52.8
72268,SILVER,29-Apr-17,29-Apr-17,123047116,210201100002,1,53.3,23.25
72669,SILVER,29-Apr-17,29-Apr-17,123047125,240100400078,1,350.5,175.2
73905,GOLD,29-Apr-17,05-May-17,123047378,240200100206,1,132.2,67.55
74951,Gold,29-Apr-17,29-Apr-17,123048451,240600100020,2,68.6,15.75
75219,GOLD,29-Apr-17,29-Apr-17,123050190,240400100018,1,352,61.4
76605,Silver,29-Apr-17,29-Apr-17,123049198,220101000007,1,23.8,10.65
76747,Silver,29-Apr-17,01-May-17,123047136,210200100004,1,36.3,16.15
77013,Silver,29-Apr-17,29-Apr-17,123048488,220200100012,3,176.1,28.25
78942,GOLD,29-Apr-17,29-Apr-17,123050217,240400300035,2,38.2,7.7
79138,Gold,29-Apr-17,29-Apr-17,123050227,230100100051,1,184.9,78.15
79843,Gold,29-Apr-17,29-Apr-17,123049246,220101400130,1,16.9,5.7
80112,Gold,29-Apr-17,29-Apr-17,123049261,210200300052,2,43.8,11.05
80604,Silver,29-Apr-17,29-Apr-17,123047189,240500200058,1,23.1,11.05
86551,SILVER,29-Apr-17,02-May-17,123050331,230100500066,1,12.7,6.1
86870,Silver,29-Apr-17,29-Apr-17,123047310,230100600033,1,85.1,40.65
88228,Gold,29-Apr-17,29-Apr-17,123049999,210200400029,1,48.7,24.45
88877,Silver,29-Apr-17,03-May-17,123048642,220200100129,1,78.6,38.75
91669,Gold,29-Apr-17,29-Apr-17,123048670,210201000174,2,67.8,15.45
92491,Silver,29-Apr-17,29-Apr-17,123047331,220100300017,1,22.4,10.6
93329,GOLD,29-Apr-17,29-Apr-17,123047362,230100500095,1,96.9,40
94125,SILVER,29-Apr-17,29-Apr-17,123049404,210200900053,2,67.8,16.35
166,Gold,30-Apr-17,05-May-17,123055932,240100400099,2,346.4,127
3832,Silver,30-Apr-17,30-Apr-17,123055990,240100100552,1,169.2,71.95
5242,Gold,30-Apr-17,30-Apr-17,123055544,220200100238,1,209.3,104.6
5728,Silver,30-Apr-17,04-May-17,123056069,240100100328,1,34.5,15.35
7001,GOLD,30-Apr-17,30-Apr-17,123054785,230100100058,1,48.3,20.5
7108,Silver,30-Apr-17,05-May-17,123056139,230100100043,1,82,32.9
8494,SILVER,30-Apr-17,30-Apr-17,123056210,210200300055,1,103.1,51.65
8717,Silver,30-Apr-17,30-Apr-17,123055084,230100100013,1,113.1,58.9
8748,Gold,30-Apr-17,04-May-17,123054786,220101400223,1,36.5,16.65
9786,SILVER,30-Apr-17,06-May-17,123056213,240600100089,2,44,9.1
10318,SILVER,30-Apr-17,02-May-17,123055091,220101400301,2,105,23.95
10602,GOLD,30-Apr-17,06-May-17,123056243,240100400006,4,847.6,104.75
10724,Gold,30-Apr-17,30-Apr-17,123056251,240500200089,3,53.7,8.5
12302,Gold,30-Apr-17,30-Apr-17,123053423,220100300019,1,35.6,16.7
15931,SILVER,30-Apr-17,30-Apr-17,123054851,220200100143,4,285.6,35.8
16510,Platinum,30-Apr-17,07-May-17,123054863,220100100043,3,54.3,7.8
17166,Silver,30-Apr-17,05-May-17,123056397,240800200001,2,339,67.8
17215,Silver,30-Apr-17,04-May-17,123053441,220200100098,3,362.1,66.5
17244,Silver,30-Apr-17,30-Apr-17,123056414,230100600022,1,84.1,42.15
17294,Silver,30-Apr-17,30-Apr-17,123055102,220200100012,1,58.7,28.25
18708,Silver,30-Apr-17,02-May-17,123056428,240500200058,3,69.3,11.05
19261,Gold,30-Apr-17,30-Apr-17,123054872,240100400079,2,460.6,102.45
22856,Gold,30-Apr-17,30-Apr-17,123054922,240100100250,1,14.7,6
24984,Silver,30-Apr-17,03-May-17,123056547,210200300004,1,16.9,8.55
25184,Gold,30-Apr-17,30-Apr-17,123053289,240500100027,1,45.5,20.2
27826,Gold,30-Apr-17,30-Apr-17,123056650,220100100146,1,170.8,85.5
28452,Gold,30-Apr-17,30-Apr-17,123054939,210201000197,3,125.1,18.55
28458,Gold,30-Apr-17,30-Apr-17,123056677,240400300033,3,107.1,14.35
30598,Gold,30-Apr-17,30-Apr-17,123052833,240300300066,1,190.3,82.8
31374,GOLD,30-Apr-17,30-Apr-17,123056737,220200100173,1,108.9,54.55
32991,Silver,30-Apr-17,30-Apr-17,123055628,220101200029,1,52.3,22.65
33178,Silver,30-Apr-17,30-Apr-17,123054242,230100100034,1,77.7,32.25
34210,Gold,30-Apr-17,30-Apr-17,123054963,240100200002,1,15.3,6.05
35470,Silver,30-Apr-17,02-May-17,123052880,220200200080,1,177.6,82.75
36172,Silver,30-Apr-17,30-Apr-17,123053505,240600100107,2,52.4,11.7
37725,Gold,30-Apr-17,01-May-17,123055924,230100600016,1,77,38.6
37873,Gold,30-Apr-17,30-Apr-17,123053507,240600100147,3,114.3,16.7
39257,Gold,30-Apr-17,02-May-17,123054975,220101400056,1,41.6,18.5
39929,Gold,30-Apr-17,30-Apr-17,123056951,240400300035,2,38.2,7.7
40335,Gold,30-Apr-17,03-May-17,123056959,240500200066,1,39.9,16.7
43019,Gold,30-Apr-17,04-May-17,123055928,230100100058,1,48.3,20.5
45031,Gold,30-Apr-17,30-Apr-17,123057212,220100800098,1,47.7,22.75
48900,Platinum,30-Apr-17,30-Apr-17,123054374,240100200014,1,55.4,22.8
50239,Silver,30-Apr-17,30-Apr-17,123053537,220200300076,1,85,38.7
51713,Gold,30-Apr-17,30-Apr-17,123057382,220100300012,1,11.4,5.6
52460,Gold,30-Apr-17,05-May-17,123053094,230100600013,1,71.7,35.95
53323,SILVER,30-Apr-17,30-Apr-17,123057393,240800100021,1,129.3,57.6
54977,Gold,30-Apr-17,30-Apr-17,123053122,220100100566,1,59,29.6
55257,Silver,30-Apr-17,30-Apr-17,123054404,240100100056,1,28.5,11.45
55370,Gold,30-Apr-17,30-Apr-17,123057427,240800200009,2,171.2,34.3
55391,Silver,30-Apr-17,02-May-17,123055197,240200100077,1,149.1,90.7
57669,Gold,30-Apr-17,04-May-17,123057481,230100700011,1,252,103.95
57813,Silver,30-Apr-17,04-May-17,123055209,240200100051,2,280.6,72
59437,Silver,30-Apr-17,30-Apr-17,123053194,230100100058,1,48.3,20.5
60963,Silver,30-Apr-17,05-May-17,123057631,240100100049,2,452,112.95
61203,GOLD,30-Apr-17,04-May-17,123057638,240500100019,3,145.2,21.5
61417,SILVER,30-Apr-17,30-Apr-17,123057655,230100500082,1,126.1,58.6
61535,SILVER,30-Apr-17,30-Apr-17,123055047,240700400011,2,36,8.2
62100,Silver,30-Apr-17,30-Apr-17,123053250,240700400031,2,108,27.1
62563,Gold,30-Apr-17,04-May-17,123057670,230100500068,1,1.7,0.8
63183,Silver,30-Apr-17,30-Apr-17,123055064,210200300017,1,13.5,6.8
63304,Silver,30-Apr-17,03-May-17,123055074,220100700052,2,212.2,50.5
63863,Gold,30-Apr-17,05-May-17,123055219,220200200039,1,95.5,43.55
64549,Silver,30-Apr-17,03-May-17,123057745,240700300002,1,21.99,7.25
64824,Gold,30-Apr-17,30-Apr-17,123057769,220101400373,2,97,22.15
65434,Silver,30-Apr-17,30-Apr-17,123055689,220101100025,1,17.5,7.3
70940,Gold,30-Apr-17,30-Apr-17,123053632,240600100011,1,35.1,14.7
71284,Silver,30-Apr-17,30-Apr-17,123053637,210201000166,2,113.4,25.8
71429,Silver,30-Apr-17,03-May-17,123054472,210200600108,1,34.6,15.05
72137,Gold,30-Apr-17,01-May-17,123054487,220100900023,1,104.5,41.85
73520,Silver,30-Apr-17,30-Apr-17,123055272,220200100115,4,592.4,74.15
73878,Gold,30-Apr-17,03-May-17,123055273,220100500018,1,65.8,30
74778,Silver,30-Apr-17,05-May-17,123053745,230100600022,1,84.1,42.15
75444,Silver,30-Apr-17,30-Apr-17,123052250,230100600028,1,96.7,48.45
75504,Gold,30-Apr-17,30-Apr-17,123053750,240500200074,1,22.6,9.45
75640,Gold,30-Apr-17,01-May-17,123055711,230100200006,1,93.1,46.65
76620,Silver,30-Apr-17,02-May-17,123055772,230100100015,1,106.9,45.5
76936,GOLD,30-Apr-17,04-May-17,123052491,240200100234,2,99,24.2
77459,Silver,30-Apr-17,02-May-17,123053769,240500100043,1,26,8.8
77782,Silver,30-Apr-17,02-May-17,123054533,240400100003,1,20.6,7.35
77852,Silver,30-Apr-17,02-May-17,123052274,220101300006,1,27.3,12.25
78841,Gold,30-Apr-17,30-Apr-17,123054546,230100100054,1,323.9,148.55
79857,Gold,30-Apr-17,30-Apr-17,123052288,230100500068,1,1.7,0.8
80347,SILVER,30-Apr-17,04-May-17,123054577,240100100049,1,226,112.95
80589,Silver,30-Apr-17,04-May-17,123054578,220100100592,2,62.2,15.65
80876,Gold,30-Apr-17,30-Apr-17,123054591,240800200020,2,326.8,74.3
82106,Silver,30-Apr-17,05-May-17,123055334,220200200065,1,171.3,84.7
82493,Silver,30-Apr-17,03-May-17,123053837,240600100112,1,51.4,19.35
82926,GOLD,30-Apr-17,30-Apr-17,123055847,240100400064,2,370.2,138.45
83155,Silver,30-Apr-17,30-Apr-17,123054609,220100400027,1,88.1,41.95
83597,Silver,30-Apr-17,30-Apr-17,123054616,220100100557,1,39.6,19.9
86206,GOLD,30-Apr-17,30-Apr-17,123055349,220100100624,1,40.8,20.5
87804,Gold,30-Apr-17,05-May-17,123052433,240100100516,1,25.3,10.95
